date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:51:23	293876/293876	---M--	200	added ('OK')	image/png	etag:%221493b176b47b58ce08d740b545c531ee%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb52def4b561482fabecd_00041-3565625423-blend%20with%20background-2.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb52def4b561482fabecd_00041-3565625423-blend%20with%20background-2.png	(from https://www.noq.dev/blog)
19:51:24	470/470	---M--	200	added ('OK')	image/svg+xml	etag:%22f5be64ed9109fba91eb26fcfc965d912%22	https://uploads-ssl.webflow.com/62fcf3c65129145a8c4640a0/630ac42ff1f8208a4d52c487_Arrow%201%20(1).svg	~/Documents/website2/uploads-ssl.webflow.com/62fcf3c65129145a8c4640a0/630ac42ff1f8208a4d52c487_Arrow%201%20(1).svg	(from https://www.noq.dev/blog)
19:51:25	22259/22259	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226c58613b6672ccfbbeff49973705476a%22	https://uploads-ssl.webflow.com/62fcf3c65129145a8c4640a0/630ac4ab24bca4abafff66c6_Frame%2012720%20(2).svg	~/Documents/website2/uploads-ssl.webflow.com/62fcf3c65129145a8c4640a0/630ac4ab24bca4abafff66c6_Frame%2012720%20(2).svg	(from https://www.noq.dev/blog)
19:51:26	25613/25613	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2002:51:26%20GMT	https://www.noq.dev/blog/iambic-bridging-the-gap-between-iam-changes-and-version-control	~/Documents/website2/www.noq.dev/blog/iambic-bridging-the-gap-between-iam-changes-and-version-control.html	(from https://www.noq.dev/blog)
19:51:28	280331/280331	---M--	200	added ('OK')	image/jpeg	etag:%2208aa19778d00af7050dea9428a98692b%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64e3da9d0c3acd9a24b3834d__757d6368-3a34-4a33-8456-a3b47647bd052.jpeg	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64e3da9d0c3acd9a24b3834d__757d6368-3a34-4a33-8456-a3b47647bd052.jpg	(from https://www.noq.dev/blog)
19:51:28	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:28%20GMT	https://www.noq.dev/blog/iambic-and-terraform-collaborators-not-competitors	~/Documents/website2/www.noq.dev/blog/iambic-and-terraform-collaborators-not-competitors	(from https://www.noq.dev/blog)
19:51:29	57805/57805	---M--	200	added ('OK')	image/jpeg	etag:%226e63fc44eccf202396ce969c45b8e228%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64e4c0557ebbe9e948170dcf_StaircaseCloud.jpeg	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64e4c0557ebbe9e948170dcf_StaircaseCloud.jpg	(from https://www.noq.dev/blog)
19:51:30	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:30%20GMT	https://www.noq.dev/blog/the-hidden-danger-of-github-oidc-and-how-to-protect-your-aws-roles	~/Documents/website2/www.noq.dev/blog/the-hidden-danger-of-github-oidc-and-how-to-protect-your-aws-roles	(from https://www.noq.dev/blog)
19:51:31	89501/89501	---M--	200	added ('OK')	image/jpeg	etag:%2283f4897f05de1875c2114e9d90edf54e%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64d525f757970eecc93b2ad4__8cf3587f-4601-4f2e-86a4-c890dda519d9.jpg	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64d525f757970eecc93b2ad4__8cf3587f-4601-4f2e-86a4-c890dda519d9.jpg	(from https://www.noq.dev/blog)
19:51:32	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:32%20GMT	https://www.noq.dev/blog/iambic-featured-on-beabetterdevs-youtube-channel	~/Documents/website2/www.noq.dev/blog/iambic-featured-on-beabetterdevs-youtube-channel	(from https://www.noq.dev/blog)
19:51:33	7886/7886	---M--	200	added ('OK')	image/png	etag:%22330bddc74d42f78bb6e951d774d9eeaa%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/6475eb380da4d23ce94e50f3_iambic_logo.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/6475eb380da4d23ce94e50f3_iambic_logo.png	(from https://www.noq.dev/blog)
19:51:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:34%20GMT	https://www.noq.dev/blog/scps-protecting-your-aws-environment-and-your-job	~/Documents/website2/www.noq.dev/blog/scps-protecting-your-aws-environment-and-your-job	(from https://www.noq.dev/blog)
19:51:35	35576/35576	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2002:51:35%20GMT	https://www.noq.dev/blog/tailor-aws-identity-center-sso-permissions-per-account-with-iambic	~/Documents/website2/www.noq.dev/blog/tailor-aws-identity-center-sso-permissions-per-account-with-iambic.html	(from https://www.noq.dev/blog)
19:51:37	100710/100710	---M--	200	added ('OK')	image/png	etag:%22cacda66e00797e442127e44622695196%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/643e9031261e5d40ba2bac73_IAMbic_Logo_Square_v2.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/643e9031261e5d40ba2bac73_IAMbic_Logo_Square_v2.png	(from https://www.noq.dev/blog)
19:51:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:37%20GMT	https://www.noq.dev/blog/aws-permission-bouncers-letting-loose-in-dev-keeping-it-tight-in-prod	~/Documents/website2/www.noq.dev/blog/aws-permission-bouncers-letting-loose-in-dev-keeping-it-tight-in-prod	(from https://www.noq.dev/blog)
19:51:38	26849/26849	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2002:51:38%20GMT	https://www.noq.dev/blog/introducing-iambic-multi-cloud-iam-as-code	~/Documents/website2/www.noq.dev/blog/introducing-iambic-multi-cloud-iam-as-code.html	(from https://www.noq.dev/blog)
19:51:39	29141/29141	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2002:51:39%20GMT	https://www.noq.dev/blog?e3d899bc_page=2	~/Documents/website2/www.noq.dev/blog76c1.html	(from https://www.noq.dev/blog)
19:51:40	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Fri,%2008%20Sep%202023%2002:51:40%20GMT	https://uploads-ssl.webflow.com/6303acc57bacc74b0de7993f/6303acc57bacc768b1e7994a_Arrow%201%20(5).svg	~/Documents/website2/uploads-ssl.webflow.com/6303acc57bacc74b0de7993f/6303acc57bacc768b1e7994a_Arrow%201%20(5).svg	(from https://www.noq.dev/blog)
19:51:42	255/255	---MC-	403	error ('Forbidden')	application/xml	date:Fri,%2008%20Sep%202023%2002:51:41%20GMT	https://uploads-ssl.webflow.com/robots.txt		(from https://www.noq.dev/)
19:51:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:42%20GMT	https://www.noq.dev/terms-and-conditions	~/Documents/website2/www.noq.dev/terms-and-conditions	(from https://www.noq.dev/)
19:51:43	7193/7193	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d66e6745225affc13d7dad0b9d02ad1%22	https://uploads-ssl.webflow.com/62fcf3c65129145a8c4640a0/63075a6a943126dc794151fb_Frame%2012721%20(2).svg	~/Documents/website2/uploads-ssl.webflow.com/62fcf3c65129145a8c4640a0/63075a6a943126dc794151fb_Frame%2012721%20(2).svg	(from https://www.noq.dev/contact)
19:51:44	9215/9215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e975e7005e3f97d7435b02a1485c1308%22	https://uploads-ssl.webflow.com/62fcf3c65129145a8c4640a0/630759c8706346260226fb15_Frame%2012720%20(1).svg	~/Documents/website2/uploads-ssl.webflow.com/62fcf3c65129145a8c4640a0/630759c8706346260226fb15_Frame%2012720%20(1).svg	(from https://www.noq.dev/contact)
19:51:45	190037/190037	---M--	200	added ('OK')	image/png	etag:%22a47296dd5d0120a83ec1dfbd6c3cc491%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb1febf16f4457b59fe29_2023-08-28_07-40.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb1febf16f4457b59fe29_2023-08-28_07-40.png	(from https://www.noq.dev/blog/cleaning-up-dead-bodies-in-aws-iam)
19:51:45	325308/325308	---M--	200	added ('OK')	image/png	etag:%2295033d971a19aca84903e77752ccd8a8%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecafb699955dd93d72cf6a_FNrJihaDkmRh3m9bPXvzSgxJvRsg9-cx7ezYYghgtsDx8VNTE1_xsUQBE4JIOykYfiHkwwOeUIAkcnaFIs2OOeyxq8bovTXwpGt9zxWPjqnbA-1_bAtc4DQe6gR7-6WOJn1pFpPbW_RmWdpxlEXsb_w.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecafb699955dd93d72cf6a_FNrJihaDkmRh3m9bPXvzSgxJvRsg9-cx7ezYYghgtsDx8VNTE1_xsUQBE4JIOykYfiHkwwOeUIAkcnaFIs2OOeyxq8bovTXwpGt9zxWPjqnbA-1_bAtc4DQe6gR7-6WOJn1pFpPbW_RmW	(from https://www.noq.dev/blog/cleaning-up-dead-bodies-in-aws-iam)
19:51:46	180368/180368	---M--	200	added ('OK')	image/png	etag:%223cdcba10df621b4859a5d6a1cc2f60f7%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb2ec22480a3217e1af17_2023-08-28_07-44.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb2ec22480a3217e1af17_2023-08-28_07-44.png	(from https://www.noq.dev/blog/cleaning-up-dead-bodies-in-aws-iam)
19:51:46	420503/420503	---M--	200	added ('OK')	image/png	etag:%22ac7d95318ca158000270ed7f09ca29c0%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecafe8d94f5d92d7e6ac7a_SVRtrXQ-sLhHpc7273_wWKewX-HeN6GA3xUIYudER9I1Udp8vsI4rBhHf-SgBOw_n35WAtivK1Ymn11vVbevdoWXKq0sOHOv6bkkdPo_g9NgVG1rm54-oq10wV7dTIC4-Qx4ardqrS1c6p6vK1m-jrM.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecafe8d94f5d92d7e6ac7a_SVRtrXQ-sLhHpc7273_wWKewX-HeN6GA3xUIYudER9I1Udp8vsI4rBhHf-SgBOw_n35WAtivK1Ymn11vVbevdoWXKq0sOHOv6bkkdPo_g9NgVG1rm54-oq10wV7dTIC4-Qx4ardqrS1c6	(from https://www.noq.dev/blog/cleaning-up-dead-bodies-in-aws-iam)
19:51:46	493895/493895	---M--	200	added ('OK')	image/png	etag:%22c86e9a952506f7b0240340da6b6d84de%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb0039ceef1249bbc873f_4HNt_v1ceEkHKCtLszlTfO1TOvaSVL4U2NzlqisVx-qAl91r0wL4OlD1RQ9EuEN4TayOTL5BhEl5LctOfXndRe7NxNlrMCY3WO9LTB6hHr5bZ-wc7d3ARCaY-4n2O_OtR90lyx6nJJHcbYKsqs4Of1o.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb0039ceef1249bbc873f_4HNt_v1ceEkHKCtLszlTfO1TOvaSVL4U2NzlqisVx-qAl91r0wL4OlD1RQ9EuEN4TayOTL5BhEl5LctOfXndRe7NxNlrMCY3WO9LTB6hHr5bZ-wc7d3ARCaY-4n2O_OtR90lyx6nJJHcb	(from https://www.noq.dev/blog/cleaning-up-dead-bodies-in-aws-iam)
19:51:47	200010/200010	---M--	200	added ('OK')	image/png	etag:%227e32693d65b0c6b538c2c4b1b58735ef%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb33dfe71fa96eeab12e7_2023-08-28_07-46.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/64ecb33dfe71fa96eeab12e7_2023-08-28_07-46.png	(from https://www.noq.dev/blog/cleaning-up-dead-bodies-in-aws-iam)
19:51:47	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Fri,%2008%20Sep%202023%2002:51:46%20GMT	https://uploads-ssl.webflow.com/6303acc57bacc74b0de7993f/6303acc57bacc73fe2e79986_Arrow%201.svg	~/Documents/website2/uploads-ssl.webflow.com/6303acc57bacc74b0de7993f/6303acc57bacc73fe2e79986_Arrow%201.svg	(from https://www.noq.dev/blog/cleaning-up-dead-bodies-in-aws-iam)
19:52:09	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:48%20GMT	https://www.noq.dev/blog/iambic-and-terraform-collaborators-not-competitors	~/Documents/website2/www.noq.dev/blog/iambic-and-terraform-collaborators-not-competitors	(from https://www.noq.dev/blog)
19:52:09	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:48%20GMT	https://www.noq.dev/blog/iambic-featured-on-beabetterdevs-youtube-channel	~/Documents/website2/www.noq.dev/blog/iambic-featured-on-beabetterdevs-youtube-channel	(from https://www.noq.dev/blog)
19:52:09	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:48%20GMT	https://www.noq.dev/blog/the-hidden-danger-of-github-oidc-and-how-to-protect-your-aws-roles	~/Documents/website2/www.noq.dev/blog/the-hidden-danger-of-github-oidc-and-how-to-protect-your-aws-roles	(from https://www.noq.dev/blog)
19:52:09	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:51:48%20GMT	https://www.noq.dev/blog/scps-protecting-your-aws-environment-and-your-job	~/Documents/website2/www.noq.dev/blog/scps-protecting-your-aws-environment-and-your-job	(from https://www.noq.dev/blog)
19:52:10	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:10%20GMT	https://www.noq.dev/blog/aws-permission-bouncers-letting-loose-in-dev-keeping-it-tight-in-prod	~/Documents/website2/www.noq.dev/blog/aws-permission-bouncers-letting-loose-in-dev-keeping-it-tight-in-prod	(from https://www.noq.dev/blog)
19:52:10	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:10%20GMT	https://www.noq.dev/blog/happy-new-year-from-noq	~/Documents/website2/www.noq.dev/blog/happy-new-year-from-noq.5e.delayed	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:12	20227/20227	---M--	200	added ('OK')	image/png	etag:%22013dec3ee6a4e28cd00c443131a66873%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/631b9e782e2970359e673e37_Twitter%20-%20Profile%20Photo_Dark%402x.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/631b9e782e2970359e673e37_Twitter%20-%20Profile%20Photo_Dark@2x.png	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:12	532598/532598	---M--	200	added ('OK')	image/png	etag:%223e37072ca7fb007d945cd6b734c4418f%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/63b9d37be91f660246295142_00021-1806512292-A%20dream%20sits_.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/63b9d37be91f660246295142_00021-1806512292-A%20dream%20sits_.png	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:13	30802/30802	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2002:52:13%20GMT	https://www.noq.dev/blog/measuring-security-to-improve-productivity-of-iamops-with-noqmeter	~/Documents/website2/www.noq.dev/blog/measuring-security-to-improve-productivity-of-iamops-with-noqmeter.html	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:15	273026/273026	---M--	200	added ('OK')	image/png	etag:%22dd252aaca9dee45a34bc9699e761c1ba%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/6397d1eb5541051fa6ae549e_Example.com%20IAMOps%20Assessment.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/6397d1eb5541051fa6ae549e_Example.com%20IAMOps%20Assessment.png	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:15	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:15%20GMT	https://www.noq.dev/blog/paving-a-path-to-least-privilege-with-iamops	~/Documents/website2/www.noq.dev/blog/paving-a-path-to-least-privilege-with-iamops	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:17	536786/536786	---M--	200	added ('OK')	image/png	etag:%2240ce1e44121ef8db96f297158871e86a%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/6387ebb7303d076c585e0ff6_ai-complexity.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/6387ebb7303d076c585e0ff6_ai-complexity.png	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:18	365011/365011	---M--	200	added ('OK')	image/png	etag:%22c99d7be89ee2483d117eacbdb181ee6b%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/63094f732bf613df94a3c41a_Ellipse%2022.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/63094f732bf613df94a3c41a_Ellipse%2022.png	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:18	26258/26258	---M-Z	200	added ('OK')	text/html	date:Fri,%2008%20Sep%202023%2002:52:18%20GMT	https://www.noq.dev/blog/when-your-cloud-becomes-too-complex-to-trust	~/Documents/website2/www.noq.dev/blog/when-your-cloud-becomes-too-complex-to-trust.html	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:19	5789/5789	---M--	200	added ('OK')	image/png	etag:%22c4fe4dd1aa0c89f1f88fdc82991c70ca%22	https://uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/631fc65fa90fe5cddc311428_Frame%2045.png	~/Documents/website2/uploads-ssl.webflow.com/6303b3b3f66db73e5b92a775/631fc65fa90fe5cddc311428_Frame%2045.png	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:20%20GMT	https://www.noq.dev/blog?e3d899bc_page=1	~/Documents/website2/www.noq.dev/blog8b89	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:52:21	0/-1	---M--	502	error ('')			https://www.noq.dev/privacy-policy	~/Documents/website2/www.noq.dev/privacy-policy	(from https://www.noq.dev/)
19:52:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:21%20GMT	https://www.noq.dev/blog/iambic-and-terraform-collaborators-not-competitors	~/Documents/website2/www.noq.dev/blog/iambic-and-terraform-collaborators-not-competitors	(from https://www.noq.dev/blog)
19:52:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:21%20GMT	https://www.noq.dev/terms-and-conditions	~/Documents/website2/www.noq.dev/terms-and-conditions	(from https://www.noq.dev/)
19:52:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:21%20GMT	https://www.noq.dev/blog/iambic-featured-on-beabetterdevs-youtube-channel	~/Documents/website2/www.noq.dev/blog/iambic-featured-on-beabetterdevs-youtube-channel	(from https://www.noq.dev/blog)
19:52:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:21%20GMT	https://www.noq.dev/blog/the-hidden-danger-of-github-oidc-and-how-to-protect-your-aws-roles	~/Documents/website2/www.noq.dev/blog/the-hidden-danger-of-github-oidc-and-how-to-protect-your-aws-roles	(from https://www.noq.dev/blog)
19:53:04	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:42%20GMT	https://www.noq.dev/blog/scps-protecting-your-aws-environment-and-your-job	~/Documents/website2/www.noq.dev/blog/scps-protecting-your-aws-environment-and-your-job	(from https://www.noq.dev/blog)
19:53:04	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:42%20GMT	https://www.noq.dev/blog/aws-permission-bouncers-letting-loose-in-dev-keeping-it-tight-in-prod	~/Documents/website2/www.noq.dev/blog/aws-permission-bouncers-letting-loose-in-dev-keeping-it-tight-in-prod	(from https://www.noq.dev/blog)
19:53:04	0/-1	---M--	502	error ('')			https://www.noq.dev/privacy-policy	~/Documents/website2/www.noq.dev/privacy-policy	(from https://www.noq.dev/)
19:53:04	0/-1	---M--	502	error ('')			https://www.noq.dev/blog/happy-new-year-from-noq	~/Documents/website2/www.noq.dev/blog/happy-new-year-from-noq	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:53:04	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:43%20GMT	https://www.noq.dev/blog/paving-a-path-to-least-privilege-with-iamops	~/Documents/website2/www.noq.dev/blog/paving-a-path-to-least-privilege-with-iamops	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:53:04	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:52:43%20GMT	https://www.noq.dev/blog?e3d899bc_page=1	~/Documents/website2/www.noq.dev/blog8b89	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:53:04	0/-1	---M--	502	error ('')			https://www.noq.dev/blog/happy-new-year-from-noq	~/Documents/website2/www.noq.dev/blog/happy-new-year-from-noq	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:53:05	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:53:04%20GMT	https://www.noq.dev/blog/paving-a-path-to-least-privilege-with-iamops	~/Documents/website2/www.noq.dev/blog/paving-a-path-to-least-privilege-with-iamops	(from https://www.noq.dev/blog?e3d899bc_page=2)
19:53:05	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Fri,%2008%20Sep%202023%2002:53:04%20GMT	https://www.noq.dev/blog?e3d899bc_page=1	~/Documents/website2/www.noq.dev/blog8b89	(from https://www.noq.dev/blog?e3d899bc_page=2)
